RUN_ID,SERIES_LABEL,SAMPLE_MODE,SAMPLE_FACTOR_M,SAMPLE_CAP,THREAD_COUNT,SEED,FULL_MATERIAL,ITERATION,TRUE_KEY,K4,K3,K2,K1,PREFIX_ALPHA,PREFIX_BETA,PREFIX_DELTA_ABS_VALUE,PREFIX_DELTA_ABS_NUMERATOR,PREFIX_DELTA_ABS_DENOMINATOR,PREFIX_DELTA_ABS_FRACTION,PREFIX_DELTA_SIGNED_VALUE,PREFIX_DELTA_SIGNED_NUMERATOR,PREFIX_DELTA_SIGNED_DENOMINATOR,PREFIX_DELTA_SIGNED_FRACTION,PREFIX_MAX_PAIR_COUNT_TOL_2_NEG_15,PREFIX_MAX_SIGNED_VALUE_MIN_TOL,PREFIX_MAX_SIGNED_VALUE_MAX_TOL,SAMPLE_COUNT,TRUE_KEY_LAST_ROUND_K1,TRUE_KEY_LAST_ROUND_K2,TRUE_DELTA_SIGNED_VALUE,TRUE_DELTA_SIGNED_NUMERATOR,TRUE_DELTA_SIGNED_DENOMINATOR,TRUE_DELTA_SIGNED_FRACTION,TRUE_RANK,FALSE_DELTA_SIGNED_MEAN_VALUE,FALSE_DELTA_SIGNED_MEAN_NUMERATOR,FALSE_DELTA_SIGNED_MEAN_DENOMINATOR,FALSE_DELTA_SIGNED_MEAN_FRACTION,BEST_GUESS_K1,BEST_GUESS_K2,BEST_DELTA_SIGNED_VALUE,BEST_DELTA_SIGNED_NUMERATOR,BEST_DELTA_SIGNED_DENOMINATOR,BEST_DELTA_SIGNED_FRACTION,BEST_TIE_COUNT,TRUE_IN_BEST_TIES,MAX_ABS_DELTA_SIGNED_MIN_VALUE,MAX_ABS_DELTA_SIGNED_MAX_VALUE,MAX_ABS_DELTA_SIGNED_MIN_NUMERATOR,MAX_ABS_DELTA_SIGNED_MAX_NUMERATOR,MAX_ABS_DELTA_SIGNED_MIN_FRACTION,MAX_ABS_DELTA_SIGNED_MAX_FRACTION,MIN_ABS_DELTA_VALUE,MIN_ABS_DELTA_NUMERATOR,MIN_ABS_DELTA_DENOMINATOR,MIN_ABS_DELTA_FRACTION,DELTA_TIME_SEC,RECOVERY_TIME_SEC,TOTAL_TIME_SEC
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,31,0x12C5D084,0x12,0xC5,0xD0,0x84,0x0C00,0x00C0,0.0295410156,1936,65536,1936/2^16,0.0295410156,1936,65536,1936/2^16,1,0.0295410156,0.0295410156,11460,0x84,0xD0,-0.0329842932,-378,11460,-378/11460,65,0.0000005033,378,751031100,378/751031100,0xD1,0x0A,-0.0368237347,-422,11460,-422/11460,16,0,-0.0368237347,-0.0368237347,-422,-422,-422/11460,-422/11460,0.0000000000,0,11460,0/11460,0.0000,0.0176,0.0179
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,32,0xC90789BA,0xC9,0x07,0x89,0xBA,0x7F6B,0x7AB4,0.0266113281,1744,65536,1744/2^16,0.0266113281,1744,65536,1744/2^16,1,0.0266113281,0.0266113281,14122,0xBA,0x89,-0.0250672709,-354,14122,-354/14122,219,0.0000003825,354,925485270,354/925485270,0x50,0xBB,0.0358306189,506,14122,506/14122,1,0,0.0358306189,0.0358306189,506,506,506/14122,506/14122,0.0000000000,0,14122,0/14122,0.0000,0.0282,0.0285
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,33,0x5A072C6D,0x5A,0x07,0x2C,0x6D,0xA104,0x010F,0.0284423828,1864,65536,1864/2^16,-0.0284423828,-1864,65536,-1864/2^16,1,-0.0284423828,-0.0284423828,12362,0x6D,0x2C,0.0279889985,346,12362,346/12362,105,-0.0000004271,-346,810143670,-346/810143670,0xED,0x06,-0.0414172464,-512,12362,-512/12362,1,0,-0.0414172464,-0.0414172464,-512,-512,-512/12362,-512/12362,0.0000000000,0,12362,0/12362,0.0000,0.0244,0.0248
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,34,0x48DCE01C,0x48,0xDC,0xE0,0x1C,0x0600,0x00C0,0.0370483398,2428,65536,2428/2^16,0.0370483398,2428,65536,2428/2^16,1,0.0370483398,0.0370483398,7286,0x1C,0xE0,-0.0395278617,-288,7286,-288/7286,65,0.0000006032,288,477488010,288/477488010,0xE9,0x0B,-0.0466648367,-340,7286,-340/7286,16,0,-0.0466648367,-0.0466648367,-340,-340,-340/7286,-340/7286,0.0000000000,0,7286,0/7286,0.0000,0.0079,0.0081
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,35,0x2EF3FC17,0x2E,0xF3,0xFC,0x17,0x09C1,0x0081,0.0316772461,2076,65536,2076/2^16,0.0316772461,2076,65536,2076/2^16,1,0.0316772461,0.0316772461,9966,0x17,0xFC,-0.0319084889,-318,9966,-318/9966,193,0.0000004869,318,653121810,318/653121810,0x3F,0x01,0.0399357817,398,9966,398/9966,16,0,0.0399357817,0.0399357817,398,398,398/9966,398/9966,0.0000000000,0,9966,0/9966,0.0000,0.0142,0.0144
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,36,0x56FEFF0C,0x56,0xFE,0xFF,0x0C,0xE100,0x200D,0.0291137695,1908,65536,1908/2^16,0.0291137695,1908,65536,1908/2^16,1,0.0291137695,0.0291137695,11798,0x0C,0xFF,-0.0184777081,-218,11798,-218/11798,2896,0.0000002820,218,773181930,218/773181930,0xD3,0xC6,0.0403458213,476,11798,476/11798,1,0,0.0403458213,0.0403458213,476,476,476/11798,476/11798,0.0000000000,0,11798,0/11798,0.0000,0.0235,0.0238
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,37,0x5E4BE0F5,0x5E,0x4B,0xE0,0xF5,0x00C1,0x0061,0.0377807617,2476,65536,2476/2^16,0.0377807617,2476,65536,2476/2^16,1,0.0377807617,0.0377807617,7006,0xF5,0xE0,-0.0294033685,-206,7006,-206/7006,1985,0.0000004487,206,459138210,206/459138210,0xEE,0x01,-0.0565229803,-396,7006,-396/7006,16,0,-0.0565229803,-0.0565229803,-396,-396,-396/7006,-396/7006,0.0000000000,0,7006,0/7006,0.0000,0.0074,0.0076
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,38,0x003553C1,0x00,0x35,0x53,0xC1,0x0B01,0x0A81,0.0313720703,2056,65536,2056/2^16,-0.0313720703,-2056,65536,-2056/2^16,1,-0.0313720703,-0.0313720703,10161,0xC1,0x53,0.0270642653,275,10161,275/10161,721,-0.0000004130,-275,665901135,-275/665901135,0xA2,0x03,0.0396614506,403,10161,403/10161,16,0,0.0396614506,0.0396614506,403,403,403/10161,403/10161,0.0000984155,1,10161,1/10161,0.0000,0.0200,0.0203
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,39,0x96EB9D18,0x96,0xEB,0x9D,0x18,0x2100,0xE102,0.0299072266,1960,65536,1960/2^16,-0.0299072266,-1960,65536,-1960/2^16,1,-0.0299072266,-0.0299072266,11181,0x18,0x9D,0.0263840444,295,11181,295/11181,299,-0.0000004026,-295,732746835,-295/732746835,0x68,0x99,0.0396207853,443,11181,443/11181,1,0,0.0396207853,0.0396207853,443,443,443/11181,443/11181,0.0000894374,1,11181,1/11181,0.0000,0.0225,0.0227
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,40,0xBE5B133C,0xBE,0x5B,0x13,0x3C,0x4100,0x810F,0.0279541016,1832,65536,1832/2^16,0.0279541016,1832,65536,1832/2^16,1,0.0279541016,0.0279541016,12798,0x3C,0x13,-0.0323488045,-414,12798,-414/12798,20,0.0000004936,414,838716930,414/838716930,0x82,0x1D,0.0411001719,526,12798,526/12798,1,0,0.0411001719,0.0411001719,526,526,526/12798,526/12798,0.0000000000,0,12798,0/12798,0.0000,0.0255,0.0258
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,41,0x607E2C86,0x60,0x7E,0x2C,0x86,0x0A00,0x00E0,0.0377807617,2476,65536,2476/2^16,0.0377807617,2476,65536,2476/2^16,1,0.0377807617,0.0377807617,7006,0x86,0x2C,-0.0353982301,-248,7006,-248/7006,369,0.0000005401,248,459138210,248/459138210,0x3B,0x0D,-0.0453896660,-318,7006,-318/7006,16,0,-0.0453896660,-0.0453896660,-318,-318,-318/7006,-318/7006,0.0000000000,0,7006,0/7006,0.0000,0.0074,0.0076
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,42,0x881E2907,0x88,0x1E,0x29,0x07,0x0100,0x0001,0.0286865234,1880,65536,1880/2^16,0.0286865234,1880,65536,1880/2^16,1,0.0286865234,0.0286865234,12152,0x07,0x29,-0.0218894009,-266,12152,-266/12152,1825,0.0000003340,266,796381320,266/796381320,0x20,0x06,-0.0348913759,-424,12152,-424/12152,32,0,-0.0348913759,-0.0348913759,-424,-424,-424/12152,-424/12152,0.0000000000,0,12152,0/12152,0.0000,0.0196,0.0198
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,43,0x59108163,0x59,0x10,0x81,0x63,0xA000,0xA00B,0.0432128906,2832,65536,2832/2^16,0.0432128906,2832,65536,2832/2^16,1,0.0432128906,0.0432128906,5356,0x63,0x81,-0.0604929052,-324,5356,-324/5356,1,0.0000009231,324,351005460,324/351005460,0x63,0x81,-0.0604929052,-324,5356,-324/5356,1,1,-0.0604929052,-0.0604929052,-324,-324,-324/5356,-324/5356,0.0000000000,0,5356,0/5356,0.0000,0.0115,0.0117
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,44,0x8687FFB2,0x86,0x87,0xFF,0xB2,0x0F21,0x0041,0.0285644531,1872,65536,1872/2^16,0.0285644531,1872,65536,1872/2^16,1,0.0285644531,0.0285644531,12256,0xB2,0xFF,-0.0378590078,-464,12256,-464/12256,1,0.0000005777,464,803196960,464/803196960,0xB2,0x0F,-0.0378590078,-464,12256,-464/12256,16,16,-0.0378590078,-0.0378590078,-464,-464,-464/12256,-464/12256,0.0000000000,0,12256,0/12256,0.0000,0.0199,0.0202
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,45,0x9FC66081,0x9F,0xC6,0x60,0x81,0x0D21,0x0021,0.0377197266,2472,65536,2472/2^16,-0.0377197266,-2472,65536,-2472/2^16,1,-0.0377197266,-0.0377197266,7029,0x81,0x60,0.0379854887,267,7029,267/7029,161,-0.0000005796,-267,460645515,-267/460645515,0xE8,0x0E,-0.0450988761,-317,7029,-317/7029,16,0,-0.0450988761,-0.0450988761,-317,-317,-317/7029,-317/7029,0.0001422677,1,7029,1/7029,0.0000,0.0079,0.0081
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,46,0x12C87E38,0x12,0xC8,0x7E,0x38,0x0DA0,0x0A40,0.0294189453,1928,65536,1928/2^16,0.0294189453,1928,65536,1928/2^16,2,-0.0294189453,0.0294189453,11555,0x38,0x7E,-0.0438771095,-507,11555,-507/11555,1,0.0000006695,507,757256925,507/757256925,0x38,0x0E,-0.0438771095,-507,11555,-507/11555,16,16,-0.0438771095,-0.0438771095,-507,-507,-507/11555,-507/11555,0.0000865426,1,11555,1/11555,0.0000,0.0228,0.0231
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,47,0x18E9685E,0x18,0xE9,0x68,0x5E,0x0100,0x0001,0.0265502930,1740,65536,1740/2^16,0.0265502930,1740,65536,1740/2^16,1,0.0265502930,0.0265502930,14187,0x5E,0x68,-0.0257277790,-365,14187,-365/14187,97,0.0000003926,365,929745045,365/929745045,0xF0,0x07,0.0313667442,445,14187,445/14187,32,0,0.0313667442,0.0313667442,445,445,445/14187,445/14187,0.0000704871,1,14187,1/14187,0.0000,0.0243,0.0246
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,48,0x304D9F96,0x30,0x4D,0x9F,0x96,0x05C1,0x00E1,0.0325317383,2132,65536,2132/2^16,0.0325317383,2132,65536,2132/2^16,1,0.0325317383,0.0325317383,9449,0x96,0x9F,-0.0259286697,-245,9449,-245/9449,1265,0.0000003956,245,619240215,245/619240215,0x9D,0x02,-0.0396867393,-375,9449,-375/9449,16,0,-0.0396867393,-0.0396867393,-375,-375,-375/9449,-375/9449,0.0001058313,1,9449,1/9449,0.0000,0.0129,0.0132
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,49,0x21373073,0x21,0x37,0x30,0x73,0x0A00,0x0AC0,0.0369262695,2420,65536,2420/2^16,0.0369262695,2420,65536,2420/2^16,1,0.0369262695,0.0369262695,7334,0x73,0x30,-0.0529042814,-388,7334,-388/7334,1,0.0000008073,388,480633690,388/480633690,0x73,0x00,-0.0529042814,-388,7334,-388/7334,16,16,-0.0529042814,-0.0529042814,-388,-388,-388/7334,-388/7334,0.0000000000,0,7334,0/7334,0.0000,0.0146,0.0148
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,50,0x61EDD57A,0x61,0xED,0xD5,0x7A,0x0C20,0x0061,0.0286254883,1876,65536,1876/2^16,0.0286254883,1876,65536,1876/2^16,1,0.0286254883,0.0286254883,12204,0x7A,0xD5,-0.0242543428,-296,12204,-296/12204,689,0.0000003701,296,799789140,296/799789140,0x6E,0x0C,0.0326122583,398,12204,398/12204,16,0,0.0326122583,0.0326122583,398,398,398/12204,398/12204,0.0000000000,0,12204,0/12204,0.0000,0.0196,0.0199
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,51,0x77BA0574,0x77,0xBA,0x05,0x74,0x0EE1,0x0061,0.0251464844,1648,65536,1648/2^16,0.0251464844,1648,65536,1648/2^16,1,0.0251464844,0.0251464844,15815,0x74,0x05,-0.0306670882,-485,15815,-485/15815,33,0.0000004679,485,1036436025,485/1036436025,0x74,0x02,0.0369901992,585,15815,585/15815,16,0,0.0369901992,0.0369901992,585,585,585/15815,585/15815,0.0000632311,1,15815,1/15815,0.0000,0.0281,0.0285
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,52,0x4C4CBEE5,0x4C,0x4C,0xBE,0xE5,0x07E0,0x00C0,0.0247802734,1624,65536,1624/2^16,0.0247802734,1624,65536,1624/2^16,2,-0.0247802734,0.0247802734,16286,0xE5,0xBE,-0.0167014614,-272,16286,-272/16286,2737,0.0000002548,272,1067303010,272/1067303010,0x30,0x05,0.0295959720,482,16286,482/16286,16,0,0.0295959720,0.0295959720,482,482,482/16286,482/16286,0.0000000000,0,16286,0/16286,0.0000,0.0295,0.0298
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,53,0xBD6AE8F8,0xBD,0x6A,0xE8,0xF8,0x03A1,0x0601,0.0261840820,1716,65536,1716/2^16,0.0261840820,1716,65536,1716/2^16,1,0.0261840820,0.0261840820,14586,0xF8,0xE8,-0.0165912519,-242,14586,-242/14586,3681,0.0000002532,242,955893510,242/955893510,0xCF,0x05,-0.0334567393,-488,14586,-488/14586,32,0,-0.0334567393,-0.0334567393,-488,-488,-488/14586,-488/14586,0.0000000000,0,14586,0/14586,0.0000,0.0286,0.0290
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,54,0x29CA1790,0x29,0xCA,0x17,0x90,0xEE51,0xCCE0,0.0270385742,1772,65536,1772/2^16,0.0270385742,1772,65536,1772/2^16,1,0.0270385742,0.0270385742,13679,0x90,0x17,-0.0364792748,-499,13679,-499/13679,1,0.0000005566,499,896453265,499/896453265,0x90,0x07,-0.0364792748,-499,13679,-499/13679,16,16,-0.0364792748,-0.0364792748,-499,-499,-499/13679,-499/13679,0.0000731048,1,13679,1/13679,0.0000,0.0271,0.0275
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,55,0x0C5B4A8F,0x0C,0x5B,0x4A,0x8F,0xA10A,0x6104,0.0355834961,2332,65536,2332/2^16,-0.0355834961,-2332,65536,-2332/2^16,1,-0.0355834961,-0.0355834961,7898,0x8F,0x4A,0.0526715624,416,7898,416/7898,1,-0.0000008037,-416,517595430,-416/517595430,0x8F,0x4A,0.0526715624,416,7898,416/7898,1,1,0.0526715624,0.0526715624,416,416,416/7898,416/7898,0.0000000000,0,7898,0/7898,0.0000,0.0165,0.0167
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,56,0x2751ECAF,0x27,0x51,0xEC,0xAF,0xC000,0x000A,0.0319213867,2092,65536,2092/2^16,0.0319213867,2092,65536,2092/2^16,1,0.0319213867,0.0319213867,9814,0xAF,0xEC,-0.0326064805,-320,9814,-320/9814,90,0.0000004975,320,643160490,320/643160490,0x6F,0xF7,-0.0423884247,-416,9814,-416/9814,1,0,-0.0423884247,-0.0423884247,-416,-416,-416/9814,-416/9814,0.0000000000,0,9814,0/9814,0.0000,0.0134,0.0137
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,57,0x9ACD7AAF,0x9A,0xCD,0x7A,0xAF,0x0100,0x0001,0.0374145508,2452,65536,2452/2^16,-0.0374145508,-2452,65536,-2452/2^16,1,-0.0374145508,-0.0374145508,7144,0xAF,0x7A,0.0587905935,420,7144,420/7144,1,-0.0000008971,-420,468182040,-420/468182040,0xAF,0x02,0.0587905935,420,7144,420/7144,32,32,0.0587905935,0.0587905935,420,420,420/7144,420/7144,0.0000000000,0,7144,0/7144,0.0000,0.0084,0.0087
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,58,0xC8C694CC,0xC8,0xC6,0x94,0xCC,0x8100,0x6104,0.0259399414,1700,65536,1700/2^16,-0.0259399414,-1700,65536,-1700/2^16,1,-0.0259399414,-0.0259399414,14862,0xCC,0x94,0.0218005652,324,14862,324/14862,561,-0.0000003327,-324,973981170,-324/973981170,0x76,0xCC,0.0376799892,560,14862,560/14862,1,0,0.0376799892,0.0376799892,560,560,560/14862,560/14862,0.0000000000,0,14862,0/14862,0.0000,0.0294,0.0298
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,59,0xBFF06252,0xBF,0xF0,0x62,0x52,0xE100,0x8108,0.0344238281,2256,65536,2256/2^16,0.0344238281,2256,65536,2256/2^16,1,0.0344238281,0.0344238281,8439,0x52,0x62,-0.0378006873,-319,8439,-319/8439,18,0.0000005768,319,553049865,319/553049865,0xFF,0xF7,-0.0451475293,-381,8439,-381/8439,1,0,-0.0451475293,-0.0451475293,-381,-381,-381/8439,-381/8439,0.0001184975,1,8439,1/8439,0.0000,0.0174,0.0176
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,60,0x5A4DC852,0x5A,0x4D,0xC8,0x52,0x2100,0xE10A,0.0285034180,1868,65536,1868/2^16,-0.0285034180,-1868,65536,-1868/2^16,1,-0.0285034180,-0.0285034180,12309,0x52,0xC8,0.0286782029,353,12309,353/12309,345,-0.0000004376,-353,806670315,-353/806670315,0xE5,0x72,0.0397270290,489,12309,489/12309,1,0,0.0397270290,0.0397270290,489,489,489/12309,489/12309,0.0000812414,1,12309,1/12309,0.0000,0.0245,0.0248
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,61,0x5CE2CE14,0x5C,0xE2,0xCE,0x14,0x6000,0xC00A,0.0369262695,2420,65536,2420/2^16,-0.0369262695,-2420,65536,-2420/2^16,1,-0.0369262695,-0.0369262695,7334,0x14,0xCE,0.0319061903,234,7334,234/7334,302,-0.0000004869,-234,480633690,-234/480633690,0xCB,0xEE,0.0433596946,318,7334,318/7334,1,0,0.0433596946,0.0433596946,318,318,318/7334,318/7334,0.0000000000,0,7334,0/7334,0.0000,0.0153,0.0155
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,62,0x1075B77F,0x10,0x75,0xB7,0x7F,0xA000,0x2007,0.0316772461,2076,65536,2076/2^16,-0.0316772461,-2076,65536,-2076/2^16,1,-0.0316772461,-0.0316772461,9966,0x7F,0xB7,0.0407385109,406,9966,406/9966,2,-0.0000006216,-406,653121810,-406/653121810,0x80,0x46,0.0415412402,414,9966,414/9966,1,0,0.0415412402,0.0415412402,414,414,414/9966,414/9966,0.0000000000,0,9966,0/9966,0.0000,0.0204,0.0206
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,63,0x7914FFBC,0x79,0x14,0xFF,0xBC,0x0EE1,0x0A01,0.0327148438,2144,65536,2144/2^16,-0.0327148438,-2144,65536,-2144/2^16,1,-0.0327148438,-0.0327148438,9344,0xBC,0xFF,0.0372431507,348,9344,348/9344,33,-0.0000005683,-348,612359040,-348/612359040,0x5B,0x03,-0.0443065068,-414,9344,-414/9344,32,0,-0.0443065068,-0.0443065068,-414,-414,-414/9344,-414/9344,0.0000000000,0,9344,0/9344,0.0000,0.0184,0.0186
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,64,0x401ED25B,0x40,0x1E,0xD2,0x5B,0x0B41,0x0280,0.0302734375,1984,65536,1984/2^16,0.0302734375,1984,65536,1984/2^16,1,0.0302734375,0.0302734375,10912,0x5B,0xD2,-0.0373900293,-408,10912,-408/10912,1,0.0000005705,408,715117920,408/715117920,0x5B,0x02,-0.0373900293,-408,10912,-408/10912,16,16,-0.0373900293,-0.0373900293,-408,-408,-408/10912,-408/10912,0.0000000000,0,10912,0/10912,0.0000,0.0215,0.0217
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,65,0x359E0B62,0x35,0x9E,0x0B,0x62,0xA000,0x400F,0.0283203125,1856,65536,1856/2^16,0.0283203125,1856,65536,1856/2^16,1,0.0283203125,0.0283203125,12469,0x62,0x0B,-0.0162803753,-203,12469,-203/12469,4582,0.0000002484,203,817155915,203/817155915,0xFB,0x0A,-0.0488411260,-609,12469,-609/12469,1,0,-0.0488411260,-0.0488411260,-609,-609,-609/12469,-609/12469,0.0000801989,1,12469,1/12469,0.0000,0.0250,0.0253
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,66,0x39325FAC,0x39,0x32,0x5F,0xAC,0x0821,0x0021,0.0330200195,2164,65536,2164/2^16,-0.0330200195,-2164,65536,-2164/2^16,1,-0.0330200195,-0.0330200195,9172,0xAC,0x5F,0.0355429568,326,9172,326/9172,241,-0.0000005424,-326,601087020,-326/601087020,0x9C,0x02,-0.0499345835,-458,9172,-458/9172,16,0,-0.0499345835,-0.0499345835,-458,-458,-458/9172,-458/9172,0.0000000000,0,9172,0/9172,0.0000,0.0120,0.0122
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,67,0xCA73E0F3,0xCA,0x73,0xE0,0xF3,0x0100,0x0001,0.0434570312,2848,65536,2848/2^16,-0.0434570312,-2848,65536,-2848/2^16,1,-0.0434570312,-0.0434570312,5296,0xF3,0xE0,0.0668429003,354,5296,354/5296,1,-0.0000010200,-354,347073360,-354/347073360,0xF3,0x00,0.0668429003,354,5296,354/5296,32,32,0.0668429003,0.0668429003,354,354,354/5296,354/5296,0.0000000000,0,5296,0/5296,0.0000,0.0056,0.0058
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,68,0x41C3936B,0x41,0xC3,0x93,0x6B,0x08A0,0x00A0,0.0452270508,2964,65536,2964/2^16,0.0452270508,2964,65536,2964/2^16,1,0.0452270508,0.0452270508,4889,0x6B,0x93,-0.0492943342,-241,4889,-241/4889,81,0.0000007522,241,320400615,241/320400615,0x15,0x0D,-0.0574759665,-281,4889,-281/4889,16,0,-0.0574759665,-0.0574759665,-281,-281,-281/4889,-281/4889,0.0002045408,1,4889,1/4889,0.0000,0.0051,0.0053
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,69,0x0CDE66A9,0x0C,0xDE,0x66,0xA9,0x08C1,0x0001,0.0338134766,2216,65536,2216/2^16,-0.0338134766,-2216,65536,-2216/2^16,1,-0.0338134766,-0.0338134766,8747,0xA9,0x66,0.0236652567,207,8747,207/8747,4001,-0.0000003611,-207,573234645,-207/573234645,0x5B,0x01,-0.0431004916,-377,8747,-377/8747,32,0,-0.0431004916,-0.0431004916,-377,-377,-377/8747,-377/8747,0.0001143249,1,8747,1/8747,0.0000,0.0114,0.0116
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,70,0x929813BB,0x92,0x98,0x13,0xBB,0x0780,0x00C0,0.0314331055,2060,65536,2060/2^16,0.0314331055,2060,65536,2060/2^16,1,0.0314331055,0.0314331055,10122,0xBB,0x13,-0.0140288481,-142,10122,-142/10122,11713,0.0000002141,142,663345270,142/663345270,0x00,0x08,-0.0373443983,-378,10122,-378/10122,16,0,-0.0373443983,-0.0373443983,-378,-378,-378/10122,-378/10122,0.0000000000,0,10122,0/10122,0.0000,0.0142,0.0145
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,71,0xA0EC2561,0xA0,0xEC,0x25,0x61,0xE100,0xC10D,0.0313110352,2052,65536,2052/2^16,-0.0313110352,-2052,65536,-2052/2^16,1,-0.0313110352,-0.0313110352,10201,0x61,0x25,0.0349965690,357,10201,357/10201,27,-0.0000005340,-357,668522535,-357/668522535,0xE2,0x29,0.0455837663,465,10201,465/10201,1,0,0.0455837663,0.0455837663,465,465,465/10201,465/10201,0.0000980296,1,10201,1/10201,0.0000,0.0206,0.0209
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,72,0x27A21187,0x27,0xA2,0x11,0x87,0x6100,0xE10E,0.0270996094,1776,65536,1776/2^16,0.0270996094,1776,65536,1776/2^16,1,0.0270996094,0.0270996094,13617,0x87,0x11,-0.0310641110,-423,13617,-423/13617,17,0.0000004740,423,892390095,423/892390095,0x5F,0x6E,-0.0347359918,-473,13617,-473/13617,1,0,-0.0347359918,-0.0347359918,-473,-473,-473/13617,-473/13617,0.0000734376,1,13617,1/13617,0.0000,0.0270,0.0273
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,73,0xA328D575,0xA3,0x28,0xD5,0x75,0x05E0,0x0080,0.0289306641,1896,65536,1896/2^16,-0.0289306641,-1896,65536,-1896/2^16,1,-0.0289306641,-0.0289306641,11948,0x75,0xD5,0.0308001339,368,11948,368/11948,129,-0.0000004700,-368,783012180,-368/783012180,0xB2,0x0F,-0.0348175427,-416,11948,-416/11948,16,0,-0.0348175427,-0.0348175427,-416,-416,-416/11948,-416/11948,0.0000000000,0,11948,0/11948,0.0000,0.0189,0.0192
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,74,0x6F1DCF73,0x6F,0x1D,0xCF,0x73,0x0E81,0x0061,0.0324707031,2128,65536,2128/2^16,0.0324707031,2128,65536,2128/2^16,1,0.0324707031,0.0324707031,9485,0x73,0xCF,-0.0275171323,-261,9485,-261/9485,977,0.0000004199,261,621599475,261/621599475,0x92,0x04,0.0435424354,413,9485,413/9485,16,0,0.0435424354,0.0435424354,413,413,413/9485,413/9485,0.0001054296,1,9485,1/9485,0.0000,0.0130,0.0132
